Date,Restaurant_ID,Restaurant_Name,Product_ID,Product,Category,Opening_Stock,Units_Received,Customer_Demand,Units_Sold,Lost_Sales,Waste_Units,Closing_Stock,Supplier_Lead_Time_Days,Unit_Cost_EUR,Selling_Price_EUR,Revenue_EUR,Temperature_C,Day_of_Week,Is_Weekend,Promotion,Safety_Stock,Recommended_Order,Autonomous_Decision,Waste_Cost_EUR,ESG_Waste_Rate_Pct,Service_Level_Pct
2026-01-14,REST001,GreenBite Kitchen,P008,Salmon Fillet,Seafood,45,51,26,26,0,2,68,2,6.5,14.5,377.0,-1.7,Wednesday,0,0,6,0,No Action,13.0,7.14,100.0
2026-01-14,REST001,GreenBite Kitchen,P009,Avocado,Vegetables,47,72,30,30,0,6,83,2,1.5,4.2,126.0,-1.7,Wednesday,0,0,7,0,No Action,9.0,16.67,100.0
2026-01-14,REST001,GreenBite Kitchen,P010,Pasta,Dry Goods,273,0,65,65,0,2,206,4,0.9,3.0,195.0,-1.7,Wednesday,0,0,14,0,No Action,1.8,2.99,100.0
2026-01-15,REST001,GreenBite Kitchen,P001,Chicken Breast,Meat,174,0,41,41,0,7,126,3,4.2,9.5,389.5,0.7,Thursday,0,0,12,0,No Action,29.4,14.58,100.0
2026-01-15,REST001,GreenBite Kitchen,P002,Tomatoes,Vegetables,102,152,71,71,0,13,170,2,1.1,3.2,227.2,0.7,Thursday,0,0,16,0,No Action,14.3,15.48,100.0
2026-01-15,REST001,GreenBite Kitchen,P003,Rice,Dry Goods,285,0,76,76,0,3,206,4,0.8,2.8,212.8,0.7,Thursday,0,0,18,0,No Action,2.4,3.8,100.0
2026-01-15,REST001,GreenBite Kitchen,P004,Milk,Dairy,71,93,40,40,0,6,118,2,1.0,2.4,96.0,0.7,Thursday,0,0,10,0,No Action,6.0,13.04,100.0
2026-01-15,REST001,GreenBite Kitchen,P005,Cheese,Dairy,93,0,36,36,0,3,54,3,2.8,6.5,234.0,0.7,Thursday,0,0,8,15,Auto-Order,8.4,7.69,100.0
2026-01-15,REST001,GreenBite Kitchen,P006,Potatoes,Vegetables,93,145,58,58,0,10,170,2,0.7,2.5,145.0,0.7,Thursday,0,0,14,0,No Action,7.0,14.71,100.0
2026-01-15,REST001,GreenBite Kitchen,P007,Bread,Bakery,83,0,44,44,0,3,36,1,1.2,3.0,132.0,0.7,Thursday,0,0,12,36,Auto-Order,3.6,6.38,100.0
2026-01-15,REST001,GreenBite Kitchen,P008,Salmon Fillet,Seafood,68,9,25,25,0,4,48,2,6.5,14.5,362.5,0.7,Thursday,0,0,6,0,No Action,26.0,13.79,100.0
2026-01-15,REST001,GreenBite Kitchen,P009,Avocado,Vegetables,83,0,28,28,0,4,51,2,1.5,4.2,117.6,0.7,Thursday,0,0,7,2,Auto-Order,6.0,12.5,100.0
2026-01-15,REST001,GreenBite Kitchen,P010,Pasta,Dry Goods,206,0,67,67,0,2,137,4,0.9,3.0,201.0,0.7,Thursday,0,0,14,0,No Action,1.8,2.9,100.0
2026-01-16,REST001,GreenBite Kitchen,P001,Chicken Breast,Meat,126,115,59,59,0,8,174,3,4.2,9.5,560.5,1.0,Friday,0,1,12,0,No Action,33.6,11.94,100.0
2026-01-16,REST001,GreenBite Kitchen,P002,Tomatoes,Vegetables,170,0,56,56,0,8,106,2,1.1,3.2,179.2,1.0,Friday,0,0,16,25,Auto-Order,8.8,12.5,100.0
2026-01-16,REST001,GreenBite Kitchen,P003,Rice,Dry Goods,206,223,69,69,0,4,356,4,0.8,2.8,193.2,1.0,Friday,0,0,18,0,No Action,3.2,5.48,100.0
2026-01-16,REST001,GreenBite Kitchen,P004,Milk,Dairy,118,0,43,43,0,4,71,2,1.0,2.4,103.2,1.0,Friday,0,0,10,17,Auto-Order,4.0,8.51,100.0
2026-01-16,REST001,GreenBite Kitchen,P005,Cheese,Dairy,54,108,34,34,0,5,123,3,2.8,6.5,221.0,1.0,Friday,0,0,8,0,No Action,14.0,12.82,100.0
2026-01-16,REST001,GreenBite Kitchen,P006,Potatoes,Vegetables,170,0,66,66,0,7,97,2,0.7,2.5,165.0,1.0,Friday,0,0,14,24,Auto-Order,4.9,9.59,100.0
2026-01-16,REST001,GreenBite Kitchen,P007,Bread,Bakery,36,97,43,43,0,8,82,1,1.2,3.0,129.0,1.0,Friday,0,0,12,0,No Action,9.6,15.69,100.0
2026-01-16,REST001,GreenBite Kitchen,P008,Salmon Fillet,Seafood,48,51,29,29,0,3,67,2,6.5,14.5,420.5,1.0,Friday,0,0,6,0,No Action,19.5,9.38,100.0
2026-01-16,REST001,GreenBite Kitchen,P009,Avocado,Vegetables,51,67,30,30,0,6,82,2,1.5,4.2,126.0,1.0,Friday,0,0,7,0,No Action,9.0,16.67,100.0
2026-01-16,REST001,GreenBite Kitchen,P010,Pasta,Dry Goods,137,190,54,54,0,3,270,4,0.9,3.0,162.0,1.0,Friday,0,0,14,0,No Action,2.7,5.26,100.0
2026-01-17,REST001,GreenBite Kitchen,P001,Chicken Breast,Meat,174,0,52,52,0,5,117,3,4.2,9.5,494.0,1.4,Saturday,1,0,12,1,Auto-Order,21.0,8.77,100.0
2026-01-17,REST001,GreenBite Kitchen,P002,Tomatoes,Vegetables,106,140,77,77,0,12,157,2,1.1,3.2,246.4,1.4,Saturday,1,0,16,0,No Action,13.2,13.48,100.0
2026-01-17,REST001,GreenBite Kitchen,P003,Rice,Dry Goods,356,0,76,76,0,3,277,4,0.8,2.8,212.8,1.4,Saturday,1,0,18,0,No Action,2.4,3.8,100.0
2026-01-17,REST001,GreenBite Kitchen,P004,Milk,Dairy,71,96,62,62,0,6,99,2,1.0,2.4,148.8,1.4,Saturday,1,1,10,0,No Action,6.0,8.82,100.0
2026-01-17,REST001,GreenBite Kitchen,P005,Cheese,Dairy,123,0,41,41,0,3,79,3,2.8,6.5,266.5,1.4,Saturday,1,0,8,0,No Action,8.4,6.82,100.0
2026-01-17,REST001,GreenBite Kitchen,P006,Potatoes,Vegetables,97,135,70,70,0,9,153,2,0.7,2.5,175.0,1.4,Saturday,1,0,14,0,No Action,6.3,11.39,100.0
2026-01-17,REST001,GreenBite Kitchen,P007,Bread,Bakery,82,0,49,49,0,6,27,1,1.2,3.0,147.0,1.4,Saturday,1,0,12,54,Manager Review,7.2,10.91,100.0
2026-01-17,REST001,GreenBite Kitchen,P008,Salmon Fillet,Seafood,67,0,30,30,0,2,35,2,6.5,14.5,435.0,1.4,Saturday,1,0,6,16,Auto-Order,13.0,6.25,100.0
2026-01-17,REST001,GreenBite Kitchen,P009,Avocado,Vegetables,82,0,34,34,0,3,45,2,1.5,4.2,142.8,1.4,Saturday,1,0,7,16,Auto-Order,4.5,8.11,100.0
2026-01-17,REST001,GreenBite Kitchen,P010,Pasta,Dry Goods,270,0,71,71,0,4,195,4,0.9,3.0,213.0,1.4,Saturday,1,0,14,0,No Action,3.6,5.33,100.0
2026-01-18,REST001,GreenBite Kitchen,P001,Chicken Breast,Meat,117,126,49,49,0,9,185,3,4.2,9.5,465.5,-0.1,Sunday,1,0,12,0,No Action,37.8,15.52,100.0
2026-01-18,REST001,GreenBite Kitchen,P002,Tomatoes,Vegetables,157,0,75,75,0,7,75,2,1.1,3.2,240.0,-0.1,Sunday,1,0,16,40,Auto-Order,7.7,8.54,100.0
2026-01-18,REST001,GreenBite Kitchen,P003,Rice,Dry Goods,277,0,92,92,0,3,182,4,0.8,2.8,257.6,-0.1,Sunday,1,0,18,0,No Action,2.4,3.16,100.0
2026-01-18,REST001,GreenBite Kitchen,P004,Milk,Dairy,99,0,52,52,0,4,43,2,1.0,2.4,124.8,-0.1,Sunday,1,0,10,34,Auto-Order,4.0,7.14,100.0
2026-01-18,REST001,GreenBite Kitchen,P005,Cheese,Dairy,79,79,37,37,0,6,115,3,2.8,6.5,240.5,-0.1,Sunday,1,0,8,0,No Action,16.8,13.95,100.0
2026-01-18,REST001,GreenBite Kitchen,P006,Potatoes,Vegetables,153,0,76,76,0,6,71,2,0.7,2.5,190.0,-0.1,Sunday,1,0,14,36,Auto-Order,4.2,7.32,100.0
2026-01-18,REST001,GreenBite Kitchen,P007,Bread,Bakery,27,115,56,56,0,6,80,1,1.2,3.0,168.0,-0.1,Sunday,1,0,12,0,No Action,7.2,9.68,100.0
2026-01-18,REST001,GreenBite Kitchen,P008,Salmon Fillet,Seafood,35,61,35,35,0,3,58,2,6.5,14.5,507.5,-0.1,Sunday,1,1,6,0,No Action,19.5,7.89,100.0
2026-01-18,REST001,GreenBite Kitchen,P009,Avocado,Vegetables,45,67,32,32,0,6,74,2,1.5,4.2,134.4,-0.1,Sunday,1,0,7,0,No Action,9.0,15.79,100.0
2026-01-18,REST001,GreenBite Kitchen,P010,Pasta,Dry Goods,195,0,58,58,0,0,137,4,0.9,3.0,174.0,-0.1,Sunday,1,0,14,0,No Action,0.0,0.0,100.0
2026-01-19,REST001,GreenBite Kitchen,P001,Chicken Breast,Meat,185,0,58,58,0,5,122,3,4.2,9.5,551.0,0.0,Monday,0,1,12,0,No Action,21.0,7.94,100.0
2026-01-19,REST001,GreenBite Kitchen,P002,Tomatoes,Vegetables,75,173,57,57,0,12,179,2,1.1,3.2,182.4,0.0,Monday,0,0,16,0,No Action,13.2,17.39,100.0
2026-01-19,REST001,GreenBite Kitchen,P003,Rice,Dry Goods,182,245,72,72,0,2,353,4,0.8,2.8,201.6,0.0,Monday,0,0,18,0,No Action,1.6,2.7,100.0
2026-01-19,REST001,GreenBite Kitchen,P004,Milk,Dairy,43,123,42,42,0,6,118,2,1.0,2.4,100.8,0.0,Monday,0,0,10,0,No Action,6.0,12.5,100.0
2026-01-19,REST001,GreenBite Kitchen,P005,Cheese,Dairy,115,0,40,40,0,2,73,3,2.8,6.5,260.0,0.0,Monday,0,0,8,0,No Action,5.6,4.76,100.0
2026-01-19,REST001,GreenBite Kitchen,P006,Potatoes,Vegetables,71,160,54,54,0,9,168,2,0.7,2.5,135.0,0.0,Monday,0,0,14,0,No Action,6.3,14.29,100.0
2026-01-19,REST001,GreenBite Kitchen,P007,Bread,Bakery,80,0,44,44,0,5,31,1,1.2,3.0,132.0,0.0,Monday,0,0,12,41,Auto-Order,6.0,10.2,100.0
2026-01-19,REST001,GreenBite Kitchen,P008,Salmon Fillet,Seafood,58,0,23,23,0,3,32,2,6.5,14.5,333.5,0.0,Monday,0,0,6,12,Auto-Order,19.5,11.54,100.0
2026-01-19,REST001,GreenBite Kitchen,P009,Avocado,Vegetables,74,0,31,31,0,2,41,2,1.5,4.2,130.2,0.0,Monday,0,0,7,12,Auto-Order,3.0,6.06,100.0
2026-01-19,REST001,GreenBite Kitchen,P010,Pasta,Dry Goods,137,193,56,56,0,3,271,4,0.9,3.0,168.0,0.0,Monday,0,0,14,0,No Action,2.7,5.08,100.0
2026-01-20,REST001,GreenBite Kitchen,P001,Chicken Breast,Meat,122,117,47,47,0,8,184,3,4.2,9.5,446.5,2.5,Tuesday,0,0,12,0,No Action,33.6,14.55,100.0
2026-01-20,REST001,GreenBite Kitchen,P002,Tomatoes,Vegetables,179,16,61,61,0,11,123,2,1.1,3.2,195.2,2.5,Tuesday,0,0,16,0,No Action,12.1,15.28,100.0
2026-01-20,REST001,GreenBite Kitchen,P003,Rice,Dry Goods,353,0,72,72,0,3,278,4,0.8,2.8,201.6,2.5,Tuesday,0,0,18,0,No Action,2.4,4.0,100.0
2026-01-20,REST001,GreenBite Kitchen,P004,Milk,Dairy,118,0,38,38,0,4,76,2,1.0,2.4,91.2,2.5,Tuesday,0,0,10,1,Auto-Order,4.0,9.52,100.0
2026-01-20,REST001,GreenBite Kitchen,P005,Cheese,Dairy,73,94,34,34,0,3,130,3,2.8,6.5,221.0,2.5,Tuesday,0,0,8,0,No Action,8.4,8.11,100.0
2026-01-20,REST001,GreenBite Kitchen,P006,Potatoes,Vegetables,168,0,77,77,0,4,87,2,0.7,2.5,192.5,2.5,Tuesday,0,1,14,20,Auto-Order,2.8,4.94,100.0
2026-01-20,REST001,GreenBite Kitchen,P007,Bread,Bakery,31,109,45,45,0,10,85,1,1.2,3.0,135.0,2.5,Tuesday,0,0,12,0,No Action,12.0,18.18,100.0
2026-01-20,REST001,GreenBite Kitchen,P008,Salmon Fillet,Seafood,32,70,21,21,0,6,75,2,6.5,14.5,304.5,2.5,Tuesday,0,0,6,0,No Action,39.0,22.22,100.0
2026-01-20,REST001,GreenBite Kitchen,P009,Avocado,Vegetables,41,79,30,30,0,5,85,2,1.5,4.2,126.0,2.5,Tuesday,0,0,7,0,No Action,7.5,14.29,100.0
2026-01-20,REST001,GreenBite Kitchen,P010,Pasta,Dry Goods,271,0,56,56,0,3,212,4,0.9,3.0,168.0,2.5,Tuesday,0,0,14,0,No Action,2.7,5.08,100.0
2026-01-21,REST001,GreenBite Kitchen,P001,Chicken Breast,Meat,184,0,45,45,0,6,133,3,4.2,9.5,427.5,2.7,Wednesday,0,0,12,0,No Action,25.2,11.76,100.0
2026-01-21,REST001,GreenBite Kitchen,P002,Tomatoes,Vegetables,123,128,61,61,0,12,178,2,1.1,3.2,195.2,2.7,Wednesday,0,0,16,0,No Action,13.2,16.44,100.0
2026-01-21,REST001,GreenBite Kitchen,P003,Rice,Dry Goods,278,0,62,62,0,2,214,4,0.8,2.8,173.6,2.7,Wednesday,0,0,18,0,No Action,1.6,3.12,100.0
2026-01-21,REST001,GreenBite Kitchen,P004,Milk,Dairy,76,89,38,38,0,5,122,2,1.0,2.4,91.2,2.7,Wednesday,0,0,10,0,No Action,5.0,11.63,100.0
2026-01-21,REST001,GreenBite Kitchen,P005,Cheese,Dairy,130,0,37,37,0,3,90,3,2.8,6.5,240.5,2.7,Wednesday,0,0,8,0,No Action,8.4,7.5,100.0
2026-01-21,REST001,GreenBite Kitchen,P006,Potatoes,Vegetables,87,144,64,64,0,9,158,2,0.7,2.5,160.0,2.7,Wednesday,0,0,14,0,No Action,6.3,12.33,100.0
2026-01-21,REST001,GreenBite Kitchen,P007,Bread,Bakery,85,0,44,44,0,5,36,1,1.2,3.0,132.0,2.7,Wednesday,0,0,12,36,Auto-Order,6.0,10.2,100.0
2026-01-21,REST001,GreenBite Kitchen,P008,Salmon Fillet,Seafood,75,0,23,23,0,4,48,2,6.5,14.5,333.5,2.7,Wednesday,0,0,6,0,No Action,26.0,14.81,100.0
2026-01-21,REST001,GreenBite Kitchen,P009,Avocado,Vegetables,85,0,30,30,0,4,51,2,1.5,4.2,126.0,2.7,Wednesday,0,0,7,2,Auto-Order,6.0,11.76,100.0
2026-01-21,REST001,GreenBite Kitchen,P010,Pasta,Dry Goods,212,0,60,60,0,2,150,4,0.9,3.0,180.0,2.7,Wednesday,0,0,14,0,No Action,1.8,3.23,100.0
2026-01-22,REST001,GreenBite Kitchen,P001,Chicken Breast,Meat,133,0,49,49,0,5,79,3,4.2,9.5,465.5,2.9,Thursday,0,0,12,24,Auto-Order,21.0,9.26,100.0
2026-01-22,REST001,GreenBite Kitchen,P002,Tomatoes,Vegetables,178,0,66,66,0,8,104,2,1.1,3.2,211.2,2.9,Thursday,0,0,16,11,Auto-Order,8.8,10.81,100.0
2026-01-22,REST001,GreenBite Kitchen,P003,Rice,Dry Goods,214,225,76,76,0,5,358,4,0.8,2.8,212.8,2.9,Thursday,0,0,18,0,No Action,4.0,6.17,100.0
2026-01-22,REST001,GreenBite Kitchen,P004,Milk,Dairy,122,0,38,38,0,5,79,2,1.0,2.4,91.2,2.9,Thursday,0,0,10,0,No Action,5.0,11.63,100.0
2026-01-22,REST001,GreenBite Kitchen,P005,Cheese,Dairy,90,0,34,34,0,3,53,3,2.8,6.5,221.0,2.9,Thursday,0,0,8,16,Auto-Order,8.4,8.11,100.0
2026-01-22,REST001,GreenBite Kitchen,P006,Potatoes,Vegetables,158,0,71,71,0,7,80,2,0.7,2.5,177.5,2.9,Thursday,0,0,14,27,Auto-Order,4.9,8.97,100.0
2026-01-22,REST001,GreenBite Kitchen,P007,Bread,Bakery,36,97,44,44,0,7,82,1,1.2,3.0,132.0,2.9,Thursday,0,0,12,0,No Action,8.4,13.73,100.0
2026-01-22,REST001,GreenBite Kitchen,P008,Salmon Fillet,Seafood,48,49,24,24,0,4,69,2,6.5,14.5,348.0,2.9,Thursday,0,0,6,0,No Action,26.0,14.29,100.0
2026-01-22,REST001,GreenBite Kitchen,P009,Avocado,Vegetables,51,62,30,30,0,4,79,2,1.5,4.2,126.0,2.9,Thursday,0,0,7,0,No Action,6.0,11.76,100.0
2026-01-22,REST001,GreenBite Kitchen,P010,Pasta,Dry Goods,150,176,51,51,0,3,272,4,0.9,3.0,153.0,2.9,Thursday,0,0,14,0,No Action,2.7,5.56,100.0
2026-01-23,REST001,GreenBite Kitchen,P001,Chicken Breast,Meat,79,164,45,45,0,8,190,3,4.2,9.5,427.5,1.5,Friday,0,0,12,0,No Action,33.6,15.09,100.0
2026-01-23,REST001,GreenBite Kitchen,P002,Tomatoes,Vegetables,104,148,58,58,0,12,182,2,1.1,3.2,185.6,1.5,Friday,0,0,16,0,No Action,13.2,17.14,100.0
2026-01-23,REST001,GreenBite Kitchen,P003,Rice,Dry Goods,358,22,66,66,0,3,311,4,0.8,2.8,184.8,1.5,Friday,0,0,18,0,No Action,2.4,4.35,100.0
2026-01-23,REST001,GreenBite Kitchen,P004,Milk,Dairy,79,85,37,37,0,4,123,2,1.0,2.4,88.8,1.5,Friday,0,0,10,0,No Action,4.0,9.76,100.0
2026-01-23,REST001,GreenBite Kitchen,P005,Cheese,Dairy,53,112,36,36,0,3,126,3,2.8,6.5,234.0,1.5,Friday,0,0,8,0,No Action,8.4,7.69,100.0
2026-01-23,REST001,GreenBite Kitchen,P006,Potatoes,Vegetables,80,157,68,68,0,9,160,2,0.7,2.5,170.0,1.5,Friday,0,0,14,0,No Action,6.3,11.69,100.0
2026-01-23,REST001,GreenBite Kitchen,P007,Bread,Bakery,82,0,51,51,0,6,25,1,1.2,3.0,153.0,1.5,Friday,0,0,12,56,Manager Review,7.2,10.53,100.0
2026-01-23,REST001,GreenBite Kitchen,P008,Salmon Fillet,Seafood,69,0,24,24,0,4,41,2,6.5,14.5,348.0,1.5,Friday,0,0,6,10,Auto-Order,26.0,14.29,100.0
2026-01-23,REST001,GreenBite Kitchen,P009,Avocado,Vegetables,79,0,27,27,0,5,47,2,1.5,4.2,113.4,1.5,Friday,0,0,7,14,Auto-Order,7.5,15.62,100.0
2026-01-23,REST001,GreenBite Kitchen,P010,Pasta,Dry Goods,272,0,51,51,0,3,218,4,0.9,3.0,153.0,1.5,Friday,0,0,14,0,No Action,2.7,5.56,100.0
2026-01-24,REST001,GreenBite Kitchen,P001,Chicken Breast,Meat,190,0,57,57,0,7,126,3,4.2,9.5,541.5,2.5,Saturday,1,0,12,0,No Action,29.4,10.94,100.0
2026-01-24,REST001,GreenBite Kitchen,P002,Tomatoes,Vegetables,182,0,71,71,0,9,102,2,1.1,3.2,227.2,2.5,Saturday,1,0,16,29,Auto-Order,9.9,11.25,100.0
2026-01-24,REST001,GreenBite Kitchen,P003,Rice,Dry Goods,311,0,70,70,0,3,238,4,0.8,2.8,196.0,2.5,Saturday,1,0,18,0,No Action,2.4,4.11,100.0
2026-01-24,REST001,GreenBite Kitchen,P004,Milk,Dairy,123,0,58,58,0,4,61,2,1.0,2.4,139.2,2.5,Saturday,1,1,10,27,Auto-Order,4.0,6.45,100.0
2026-01-24,REST001,GreenBite Kitchen,P005,Cheese,Dairy,126,0,38,38,0,3,85,3,2.8,6.5,247.0,2.5,Saturday,1,0,8,0,No Action,8.4,7.32,100.0
2026-01-24,REST001,GreenBite Kitchen,P006,Potatoes,Vegetables,160,0,101,101,0,4,55,2,0.7,2.5,252.5,2.5,Saturday,1,1,14,66,Manager Review,2.8,3.81,100.0
2026-01-24,REST001,GreenBite Kitchen,P007,Bread,Bakery,25,108,55,55,0,8,70,1,1.2,3.0,165.0,2.5,Saturday,1,0,12,11,Auto-Order,9.6,12.7,100.0
2026-01-24,REST001,GreenBite Kitchen,P008,Salmon Fillet,Seafood,41,52,28,28,0,4,61,2,6.5,14.5,406.0,2.5,Saturday,1,0,6,0,No Action,26.0,12.5,100.0
2026-01-24,REST001,GreenBite Kitchen,P009,Avocado,Vegetables,47,73,34,34,0,6,80,2,1.5,4.2,142.8,2.5,Saturday,1,0,7,0,No Action,9.0,15.0,100.0
2026-01-24,REST001,GreenBite Kitchen,P010,Pasta,Dry Goods,218,15,63,63,0,1,169,4,0.9,3.0,189.0,2.5,Saturday,1,0,14,0,No Action,0.9,1.56,100.0
2026-01-25,REST001,GreenBite Kitchen,P001,Chicken Breast,Meat,126,112,56,56,0,9,173,3,4.2,9.5,532.0,-0.6,Sunday,1,0,12,0,No Action,37.8,13.85,100.0
2026-01-25,REST001,GreenBite Kitchen,P002,Tomatoes,Vegetables,102,152,79,79,0,13,162,2,1.1,3.2,252.8,-0.6,Sunday,1,0,16,0,No Action,14.3,14.13,100.0
2026-01-25,REST001,GreenBite Kitchen,P003,Rice,Dry Goods,238,190,90,90,0,4,334,4,0.8,2.8,252.0,-0.6,Sunday,1,0,18,0,No Action,3.2,4.26,100.0
2026-01-25,REST001,GreenBite Kitchen,P004,Milk,Dairy,61,114,48,48,0,6,121,2,1.0,2.4,115.2,-0.6,Sunday,1,0,10,0,No Action,6.0,11.11,100.0
2026-01-25,REST001,GreenBite Kitchen,P005,Cheese,Dairy,85,71,40,40,0,4,112,3,2.8,6.5,260.0,-0.6,Sunday,1,0,8,0,No Action,11.2,9.09,100.0
2026-01-25,REST001,GreenBite Kitchen,P006,Potatoes,Vegetables,55,175,75,75,0,10,145,2,0.7,2.5,187.5,-0.6,Sunday,1,0,14,0,No Action,7.0,11.76,100.0
2026-01-25,REST001,GreenBite Kitchen,P007,Bread,Bakery,70,0,53,53,0,3,14,1,1.2,3.0,159.0,-0.6,Sunday,1,0,12,58,Manager Review,3.6,5.36,100.0
2026-01-25,REST001,GreenBite Kitchen,P008,Salmon Fillet,Seafood,61,0,24,24,0,2,35,2,6.5,14.5,348.0,-0.6,Sunday,1,0,6,9,Auto-Order,13.0,7.69,100.0
2026-01-25,REST001,GreenBite Kitchen,P009,Avocado,Vegetables,80,0,32,32,0,3,45,2,1.5,4.2,134.4,-0.6,Sunday,1,0,7,8,Auto-Order,4.5,8.57,100.0
2026-01-25,REST001,GreenBite Kitchen,P010,Pasta,Dry Goods,169,153,68,68,0,2,252,4,0.9,3.0,204.0,-0.6,Sunday,1,0,14,0,No Action,1.8,2.86,100.0
2026-01-26,REST001,GreenBite Kitchen,P001,Chicken Breast,Meat,173,0,52,52,0,7,114,3,4.2,9.5,494.0,-0.3,Monday,0,0,12,0,No Action,29.4,11.86,100.0
2026-01-26,REST001,GreenBite Kitchen,P002,Tomatoes,Vegetables,162,0,59,59,0,9,94,2,1.1,3.2,188.8,-0.3,Monday,0,0,16,21,Auto-Order,9.9,13.24,100.0
2026-01-26,REST001,GreenBite Kitchen,P003,Rice,Dry Goods,334,37,74,74,0,3,294,4,0.8,2.8,207.2,-0.3,Monday,0,0,18,0,No Action,2.4,3.9,100.0
2026-01-26,REST001,GreenBite Kitchen,P004,Milk,Dairy,121,0,35,35,0,4,82,2,1.0,2.4,84.0,-0.3,Monday,0,0,10,0,No Action,4.0,10.26,100.0
2026-01-26,REST001,GreenBite Kitchen,P005,Cheese,Dairy,112,0,32,32,0,4,76,3,2.8,6.5,208.0,-0.3,Monday,0,0,8,0,No Action,11.2,11.11,100.0
2026-01-26,REST001,GreenBite Kitchen,P006,Potatoes,Vegetables,145,0,66,66,0,4,75,2,0.7,2.5,165.0,-0.3,Monday,0,0,14,32,Auto-Order,2.8,5.71,100.0
2026-01-26,REST001,GreenBite Kitchen,P007,Bread,Bakery,14,130,44,44,0,8,92,1,1.2,3.0,132.0,-0.3,Monday,0,0,12,0,No Action,9.6,15.38,100.0
2026-01-26,REST001,GreenBite Kitchen,P008,Salmon Fillet,Seafood,35,64,24,24,0,4,71,2,6.5,14.5,348.0,-0.3,Monday,0,0,6,0,No Action,26.0,14.29,100.0
2026-01-26,REST001,GreenBite Kitchen,P009,Avocado,Vegetables,45,73,31,31,0,6,81,2,1.5,4.2,130.2,-0.3,Monday,0,0,7,0,No Action,9.0,16.22,100.0
2026-01-26,REST001,GreenBite Kitchen,P010,Pasta,Dry Goods,252,0,58,58,0,3,191,4,0.9,3.0,174.0,-0.3,Monday,0,0,14,0,No Action,2.7,4.92,100.0
2026-01-27,REST001,GreenBite Kitchen,P001,Chicken Breast,Meat,114,126,47,47,0,9,184,3,4.2,9.5,446.5,2.7,Tuesday,0,0,12,0,No Action,37.8,16.07,100.0
2026-01-27,REST001,GreenBite Kitchen,P002,Tomatoes,Vegetables,94,149,65,65,0,11,167,2,1.1,3.2,208.0,2.7,Tuesday,0,0,16,0,No Action,12.1,14.47,100.0
2026-01-27,REST001,GreenBite Kitchen,P003,Rice,Dry Goods,294,0,71,71,0,4,219,4,0.8,2.8,198.8,2.7,Tuesday,0,0,18,0,No Action,3.2,5.33,100.0
2026-01-27,REST001,GreenBite Kitchen,P004,Milk,Dairy,82,88,37,37,0,6,127,2,1.0,2.4,88.8,2.7,Tuesday,0,0,10,0,No Action,6.0,13.95,100.0
2026-01-27,REST001,GreenBite Kitchen,P005,Cheese,Dairy,76,91,37,37,0,4,126,3,2.8,6.5,240.5,2.7,Tuesday,0,0,8,0,No Action,11.2,9.76,100.0
2026-01-27,REST001,GreenBite Kitchen,P006,Potatoes,Vegetables,75,162,66,66,0,7,164,2,0.7,2.5,165.0,2.7,Tuesday,0,0,14,0,No Action,4.9,9.59,100.0
2026-01-27,REST001,GreenBite Kitchen,P007,Bread,Bakery,92,0,43,43,0,5,44,1,1.2,3.0,129.0,2.7,Tuesday,0,0,12,28,Auto-Order,6.0,10.42,100.0
2026-01-27,REST001,GreenBite Kitchen,P008,Salmon Fillet,Seafood,71,0,30,30,0,2,39,2,6.5,14.5,435.0,2.7,Tuesday,0,1,6,5,Auto-Order,13.0,6.25,100.0
2026-01-27,REST001,GreenBite Kitchen,P009,Avocado,Vegetables,81,0,29,29,0,3,49,2,1.5,4.2,121.8,2.7,Tuesday,0,0,7,4,Auto-Order,4.5,9.38,100.0
2026-01-27,REST001,GreenBite Kitchen,P010,Pasta,Dry Goods,191,19,59,59,0,3,148,4,0.9,3.0,177.0,2.7,Tuesday,0,0,14,0,No Action,2.7,4.84,100.0
2026-01-28,REST001,GreenBite Kitchen,P001,Chicken Breast,Meat,184,0,45,45,0,5,134,3,4.2,9.5,427.5,1.2,Wednesday,0,0,12,0,No Action,21.0,10.0,100.0
2026-01-28,REST001,GreenBite Kitchen,P002,Tomatoes,Vegetables,167,0,72,72,0,8,87,2,1.1,3.2,230.4,1.2,Wednesday,0,1,16,28,Auto-Order,8.8,10.0,100.0
2026-01-28,REST001,GreenBite Kitchen,P003,Rice,Dry Goods,219,219,70,70,0,4,364,4,0.8,2.8,196.0,1.2,Wednesday,0,0,18,0,No Action,3.2,5.41,100.0
2026-01-28,REST001,GreenBite Kitchen,P004,Milk,Dairy,127,0,43,43,0,4,80,2,1.0,2.4,103.2,1.2,Wednesday,0,0,10,0,No Action,4.0,8.51,100.0
2026-01-28,REST001,GreenBite Kitchen,P005,Cheese,Dairy,126,0,33,33,0,4,89,3,2.8,6.5,214.5,1.2,Wednesday,0,0,8,0,No Action,11.2,10.81,100.0
2026-01-28,REST001,GreenBite Kitchen,P006,Potatoes,Vegetables,164,0,74,74,0,6,84,2,0.7,2.5,185.0,1.2,Wednesday,0,1,14,23,Auto-Order,4.2,7.5,100.0
2026-01-28,REST001,GreenBite Kitchen,P007,Bread,Bakery,44,95,41,41,0,9,89,1,1.2,3.0,123.0,1.2,Wednesday,0,0,12,0,No Action,10.8,18.0,100.0
